CO_ID,CL_ID,DATA_INT,QTD_TOTAL_ITENS,QTD_PRODUTOS_DIFERENTES,PRODUTOS,DATA_COMPRA,index,GENERO,ESTADO_CIVIL,NUMERO_FILHOS,SEGMENTO_ECONOMICO,MES_ANO
722483,957,2021-10-12,31,28,"['ALHO', 'BROCOLIS', 'CEBOLA', 'COXA E SOBRECOXA DE FRANGO', 'KETCHUP', 'PRESUNTO COZIDO', 'REQUEIJAO', 'RICOTA', 'CONDICIONADOR', 'PASTA DE DENTE', 'REPELENTE', 'AMACIANTE', 'CERA', 'LIMPADOR MULTIUSO', 'TOMATE', 'TIRA LIMO', 'TALCO', 'RACAO SECA PARA GATOS', 'MOLHO BARBECUE', 'LUSTRA MOVEIS', 'HASTES FLEXIVEIS', 'GEL', 'DOCE', 'DESENGORDURANTE', 'DANETTE', 'CHA', 'BROCOLIS', 'BANANA']",2021-10-12,956,M,Divorciado,3,B,2021-10
722532,885,2021-10-12,48,45,"['CHUPETA', 'BATATA DOCE', 'CENOURA', 'CHA', 'COGUMELOS', 'COPA SUINA', 'IOGURTE', 'LATA DE ERVILHA', 'LATA DE MILHO', 'MACARRAO', 'MAMAO PAPAYA', 'MANGA', 'PALMITO', 'PRESUNTO COZIDO', 'ENERGETICO', 'ABSORVENTE', 'CREME', 'FIXADOR', 'MODELADOR', 'PAPEL HIGIENICO', 'REPELENTE', 'SHAMPOO', 'DETERGENTE', 'LIMPA VIDROS', 'Sem Nome', 'TIRA LIMO', 'VASSOURA', 'TOMATE', 'TIRA LIMO', 'SNACKS', 'SABAO', 'RACAO UMIDA PARA CAES', 'RACAO SECA PARA GATOS', 'RACAO SECA PARA CAES', 'PRESERVATIVO', 'PATE', 'HIDRATANTE', 'FIXADOR', 'ESCOVA DE DENTE', 'ENERGETICO', 'DETERGENTE', 'COXA E SOBRECOXA DE FRANGO', 'CHUPETA', 'CERA', 'ATUM']",2021-10-12,884,F,Separado,1,A,2021-10
722570,503,2021-10-12,34,33,"['ABACATE', 'ALHO', 'BANANA', 'LATA DE MILHO', 'MANGA', 'RICOTA', 'SARDINHA', 'UVA', 'CONDICIONADOR', 'HIDRATANTE', 'LENCO UMEDECIDO', 'MODELADOR', 'PAPEL HIGIENICO', 'TALCO', 'TIRA LIMO', 'SABAO', 'REFRIGERANTE COLA', 'RACAO UMIDA PARA GATOS', 'RACAO SECA PARA GATOS', 'OVOS', 'ODORIZADOR', 'MORTADELA', 'LINGUICA', 'LIMPADOR PERFUMADO', 'LIMPA VIDROS', 'LEITE CONDENSADO', 'LEITE', 'KETCHUP', 'FEIJAO', 'ENXAGUANTE BUCAL', 'DESINFETANTE', 'COXA E SOBRECOXA DE FRANGO', 'BANANA']",2021-10-12,502,F,Divorciado,1,B,2021-10
722669,917,2021-10-12,30,28,"['ABACAXI', 'ARROZ INTEGRAL', 'CEBOLA', 'CHA', 'DANETTE', 'FEIJAO', 'RICOTA', 'SALGADINHOS DE MILHO', 'REFRIGERANTE LARANJA', 'REPELENTE', 'TINTURAS', 'ALCOOL', 'BALDE', 'REMOVEDOR', 'SABAO EM PO', 'TIRA LIMO', 'TINTURAS', 'RICOTA', 'REFRIGERANTE OUTROS', 'REFRIGERANTE COLA', 'ODORIZADOR', 'MAMAO', 'KETCHUP', 'HIDRATANTE', 'DOCE', 'COXA E SOBRECOXA DE FRANGO', 'CAFE', 'ATUM']",2021-10-12,916,M,Casado ou União Estável,0,A,2021-10
722757,822,2021-10-12,74,64,"['MORDEDOR', 'ABACATE', 'ACHOCOLATADO', 'ARROZ INTEGRAL', 'BISCOITO', 'CHA', 'IOGURTE', 'KETCHUP', 'MAMAO PAPAYA', 'MAMAO', 'MANGA', 'MORTADELA', 'PATE', 'SALGADINHOS DE MILHO', 'SNACKS', 'REFRIGERANTE LIMaO', 'ABSORVENTE', 'ENXAGUANTE BUCAL', 'ESCOVA DE DENTE', 'FIO DENTAL', 'FIXADOR', 'FRALDA', 'GEL', 'PAPEL HIGIENICO', 'SABONETE', 'AMACIANTE', 'DESENGORDURANTE', 'REMOVEDOR', 'TIRA MANCHA', 'TOMATE', 'TIRA MANCHA', 'TALCO', 'SHAMPOO', 'SARDINHA', 'SALGADINHO', 'SABAO', 'REPELENTE', 'REMOVEDOR', 'REFRIGERANTE GUARANA', 'REFRIGERANTE COLA', 'RACAO UMIDA PARA CAES', 'QUEIJO DE CABRA', 'PRESUNTO COZIDO', 'PASTA DE DENTE', 'PAPEL HIGIENICO', 'OVOS', 'MORDEDOR', 'MANGA', 'MAMAO PAPAYA', 'LEITE', 'LATA DE MILHO', 'GRANOLA', 'ENERGETICO', 'DESINFETANTE', 'DESENGORDURANTE', 'COGUMELOS', 'CHUPETA', 'CHA', 'CERA', 'CENOURA', 'CEBOLA', 'BATATA DOCE', 'ATUM', 'ARROZ INTEGRAL']",2021-10-12,821,M,Divorciado,3,B,2021-10
722816,394,2021-10-12,82,68,"['ACHOCOLATADO', 'ARROZ', 'AZEITE', 'AZEITONA', 'CAFE', 'CEBOLA', 'CENOURA', 'CORACAO DE FRANGO', 'COXA E SOBRECOXA DE FRANGO', 'FILE DE PEIXE', 'KETCHUP', 'LIMAO', 'OVOS', 'REFRIGERANTE GUARANA', 'REFRIGERANTE LARANJA', 'REFRIGERANTE OUTROS', 'ENXAGUANTE BUCAL', 'FIO DENTAL', 'FRALDA', 'GEL', 'PAPEL HIGIENICO', 'PRESERVATIVO', 'SHAMPOO', 'BALDE', 'CERA', 'DETERGENTE', 'LIMPA VIDROS', 'ODORIZADOR', 'REMOVEDOR', 'SABAO', 'TIRA LIMO', 'VASSOURA', 'RACAO UMIDA PARA GATOS', 'TALCO', 'SALGADINHO', 'REMOVEDOR', 'RACAO UMIDA PARA GATOS', 'RACAO UMIDA PARA CAES', 'RACAO SECA PARA GATOS', 'RACAO SECA PARA CAES', 'QUEIJO DE CABRA', 'PATE', 'PAO DE FORMA', 'PALMITO', 'MORTADELA', 'MORDEDOR', 'MAMAO PAPAYA', 'LUSTRA MOVEIS', 'LIMPA VIDROS', 'LEITE CONDENSADO', 'LATA DE ERVILHA', 'KETCHUP', 'INSETICIDA', 'HIDRATANTE', 'FIXADOR', 'FIO DENTAL', 'FEIJAO', 'DESENGORDURANTE', 'COXA E SOBRECOXA DE FRANGO', 'CORACAO DE FRANGO', 'COPA SUINA', 'COGUMELOS', 'CHUPETA', 'BISCOITO', 'AZEITONA', 'ATUM', 'ARROZ INTEGRAL', 'ARROZ']",2021-10-12,393,M,Casado ou União Estável,0,B,2021-10
722876,629,2021-10-12,11,10,"['ABACAXI', 'COGUMELOS', 'TINTURAS', 'SALGADINHOS DE MILHO', 'REFRIGERANTE COLA', 'PRESUNTO COZIDO', 'MODELADOR', 'LATA DE ERVILHA', 'KETCHUP', 'CEBOLA']",2021-10-12,628,M,Separado,0,C,2021-10
722936,682,2021-10-12,21,21,"['CAFE', 'COGUMELOS', 'LATA DE ERVILHA', 'LEITE CONDENSADO', 'OVOS', 'PAPINHA INFANTIL', 'PATE', 'REQUEIJAO', 'UVA', 'FRALDA', 'LENCO UMEDECIDO', 'SABAO EM PO', 'ALIMENTO PARA PASSARO', 'QUEIJO MUSSARELA', 'MODELADOR', 'LUSTRA MOVEIS', 'IOGURTE', 'HAMBUGUER', 'FRALDA', 'CONDICIONADOR', 'CHA']",2021-10-12,681,F,Divorciado,2,B,2021-10
722938,942,2021-10-12,35,32,"['ALMONDEGA', 'BIFE DE COXAO MOLE', 'CHA', 'LIMAO', 'PRESUNTO COZIDO', 'RICOTA', 'REFRIGERANTE LIMaO', 'HASTES FLEXIVEIS', 'LENCO UMEDECIDO', 'MODELADOR', 'ALCOOL', 'LIMPA VIDROS', 'LIMPADOR MULTIUSO', 'RACAO SECA PARA GATOS', 'RACAO UMIDA PARA CAES', 'TIRA MANCHA', 'SALGADINHO', 'PRESUNTO COZIDO', 'PRESERVATIVO', 'PAO DE FORMA', 'OVOS', 'MOLHO BARBECUE', 'MANGA', 'LEITE CONDENSADO', 'FIO DENTAL', 'FEIJAO', 'DESINFETANTE', 'DANETTE', 'CREME', 'COXA E SOBRECOXA DE FRANGO', 'CORACAO DE FRANGO', 'CAFE']",2021-10-12,941,M,Casado ou União Estável,0,B,2021-10
723005,339,2021-10-12,88,75,"['CHUPETA', 'MORDEDOR', 'ABACATE', 'ALHO', 'ARROZ', 'AZEITE', 'BIFE DE COXAO MOLE', 'CAFE', 'CENOURA', 'CHA', 'COGUMELOS', 'COXA E SOBRECOXA DE FRANGO', 'IOGURTE', 'KETCHUP', 'LEITE', 'MAMAO PAPAYA', 'MANGA', 'MORTADELA', 'PRESUNTO COZIDO', 'SALGADINHO', 'SALGADINHOS DE MILHO', 'SNACKS', 'REFRIGERANTE LARANJA', 'REFRIGERANTE LIMaO', 'REFRIGERANTE OUTROS', 'FIXADOR', 'FRALDA', 'LENCO UMEDECIDO', 'PAPEL HIGIENICO', 'PRESERVATIVO', 'SHAMPOO', 'TALCO', 'ALCOOL', 'DESINFETANTE', 'DETERGENTE', 'INSETICIDA', 'LUSTRA MOVEIS', 'RODO', 'TIRA MANCHA', 'VASSOURA', 'VASSOURA', 'TOMATE', 'TINTURAS', 'SNACKS', 'SALGADINHO', 'SABAO', 'REPELENTE', 'REMOVEDOR', 'REFRIGERANTE LARANJA', 'RACAO UMIDA PARA GATOS', 'RACAO SECA PARA GATOS', 'QUEIJO MUSSARELA', 'QUEIJO DE CABRA', 'PRESUNTO COZIDO', 'PATE', 'PAPEL HIGIENICO', 'MORTADELA', 'MODELADOR', 'MANGA', 'LIMPADOR MULTIUSO', 'LIMAO', 'INSETICIDA', 'HIDRATANTE', 'HAMBUGUER', 'FIO DENTAL', 'FEIJAO', 'ENERGETICO', 'DOCE', 'DESINFETANTE', 'CREME', 'CEBOLA', 'CAFE', 'BROCOLIS', 'AZEITE', 'ALMONDEGA']",2021-10-12,338,F,Solteiro,0,C,2021-10
723089,731,2021-10-12,39,37,"['AZEITE', 'BANANA', 'COPA SUINA', 'DOCE', 'LATA DE MILHO', 'LEITE CONDENSADO', 'LIMAO', 'MORTADELA', 'QUEIJO MUSSARELA', 'SALGADINHOS DE MILHO', 'SNACKS', 'ENERGETICO', 'CREME', 'REPELENTE', 'BALDE', 'RACAO SECA PARA CAES', 'RACAO SECA PARA GATOS', 'TIRA MANCHA', 'TIRA LIMO', 'SALGADINHOS DE MILHO', 'SABAO', 'REPELENTE', 'REFRIGERANTE GUARANA', 'QUEIJO DE CABRA', 'PROTETOR SOLAR', 'PRESUNTO COZIDO', 'PATE', 'MANGA', 'MAMAO', 'LIMPA VIDROS', 'HASTES FLEXIVEIS', 'DANETTE', 'CREME', 'CHUPETA', 'BROCOLIS', 'BATATA DOCE', 'ARROZ']",2021-10-12,730,M,Separado,4,B,2021-10
723183,225,2021-10-12,11,11,"['LINGUICA', 'PALMITO', 'PRESUNTO COZIDO', 'PRESERVATIVO', 'Sem Nome', 'REMOVEDOR', 'ALIMENTO PARA PASSARO', 'LENCO UMEDECIDO', 'IOGURTE', 'ENERGETICO', 'DESINFETANTE']",2021-10-12,224,M,Solteiro,0,C,2021-10
723239,962,2021-10-12,4,4,"['ABACAXI', 'LIMPA VIDROS', 'ESCOVA DE DENTE', 'DESENGORDURANTE']",2021-10-12,961,M,Separado,4,B,2021-10
723301,621,2021-10-12,82,70,"['CHUPETA', 'MORDEDOR', 'ALMONDEGA', 'ATUM', 'BROCOLIS', 'CENOURA', 'COXA E SOBRECOXA DE FRANGO', 'FILE DE PEIXE', 'HAMBUGUER', 'LEITE CONDENSADO', 'MACARRAO INSTANTANEO', 'MANGA', 'MOLHO BARBECUE', 'QUEIJO MUSSARELA', 'REQUEIJAO', 'SALGADINHO', 'SALGADINHOS DE MILHO', 'SNACKS', 'TOMATE', 'UVA', 'ENERGETICO', 'REFRIGERANTE GUARANA', 'ABSORVENTE', 'ESCOVA DE DENTE', 'MODELADOR', 'PROTETOR SOLAR', 'TINTURAS', 'AGUA SANITARIA', 'DETERGENTE', 'INSETICIDA', 'RODO', 'VASSOURA', 'RACAO UMIDA PARA CAES', 'UVA', 'TIRA MANCHA', 'SNACKS', 'SHAMPOO', 'SARDINHA', 'RODO', 'REFRIGERANTE LIMaO', 'REFRIGERANTE LARANJA', 'QUEIJO MUSSARELA', 'PRESUNTO COZIDO', 'PALMITO', 'ODORIZADOR', 'MORTADELA', 'MANGA', 'MAMAO PAPAYA', 'LIMPADOR MULTIUSO', 'LIMAO', 'LATA DE MILHO', 'LATA DE ERVILHA', 'KETCHUP', 'HASTES FLEXIVEIS', 'HAMBUGUER', 'GRANOLA', 'FILE DE PEIXE', 'DESINFETANTE', 'DESENGORDURANTE', 'CREME', 'COXA E SOBRECOXA DE FRANGO', 'CORACAO DE FRANGO', 'CHUPETA', 'CHA', 'CENOURA', 'CEBOLA', 'CAFE', 'BATATA', 'BANANA', 'AZEITE']",2021-10-12,620,F,Solteiro,0,B,2021-10
723310,579,2021-10-12,32,30,"['ACHOCOLATADO', 'CEBOLA', 'CENOURA', 'LATA DE MILHO', 'LEITE', 'LEITE CONDENSADO', 'MANGA', 'QUEIJO MUSSARELA', 'REFRIGERANTE OUTROS', 'HASTES FLEXIVEIS', 'LENCO UMEDECIDO', 'AGUA SANITARIA', 'RACAO SECA PARA CAES', 'UVA', 'TIRA LIMO', 'SARDINHA', 'SABAO', 'RACAO UMIDA PARA GATOS', 'RACAO SECA PARA CAES', 'QUEIJO DE CABRA', 'ODORIZADOR', 'MAMAO', 'LIMPADOR MULTIUSO', 'GRANOLA', 'FIO DENTAL', 'ENERGETICO', 'DOCE', 'DETERGENTE', 'DESENGORDURANTE', 'ALMONDEGA']",2021-10-12,578,F,Separado,0,B,2021-10
723314,653,2021-10-12,44,40,"['ACHOCOLATADO', 'BROCOLIS', 'CENOURA', 'COGUMELOS', 'COPA SUINA', 'CORACAO DE FRANGO', 'COXA E SOBRECOXA DE FRANGO', 'LEITE', 'MAMAO PAPAYA', 'MANGA', 'PALMITO', 'PAO DE FORMA', 'REFRIGERANTE LARANJA', 'REFRIGERANTE LIMaO', 'REFRIGERANTE OUTROS', 'FIO DENTAL', 'MODELADOR', 'AGUA SANITARIA', 'SABAO', 'TIRA LIMO', 'VASSOURA', 'RACAO UMIDA PARA CAES', 'TIRA MANCHA', 'TALCO', 'SALGADINHO', 'REFRIGERANTE LIMaO', 'REFRIGERANTE GUARANA', 'RACAO SECA PARA GATOS', 'MANGA', 'MACARRAO', 'LIMPADOR PERFUMADO', 'LATA DE MILHO', 'HIDRATANTE', 'DETERGENTE', 'CONDICIONADOR', 'BIFE DE COXAO MOLE', 'BALDE', 'AZEITONA', 'AMACIANTE', 'ALMONDEGA']",2021-10-12,652,M,Divorciado,0,C,2021-10
723340,409,2021-10-12,86,70,"['CHUPETA', 'MORDEDOR', 'ABACAXI', 'ALMONDEGA', 'ARROZ INTEGRAL', 'ATUM', 'BIFE DE COXAO MOLE', 'BROCOLIS', 'DANETTE', 'FEIJAO', 'FILE DE PEIXE', 'IOGURTE', 'LATA DE ERVILHA', 'LATA DE MILHO', 'LEITE CONDENSADO', 'MACARRAO', 'MACARRAO INSTANTANEO', 'MAMAO PAPAYA', 'MANGA', 'PALMITO', 'REQUEIJAO', 'SARDINHA', 'UVA', 'ENERGETICO', 'ABSORVENTE', 'CREME', 'HIDRATANTE', 'PASTA DE DENTE', 'PROTETOR SOLAR', 'ALCOOL', 'BALDE', 'LIMPADOR MULTIUSO', 'LIMPADOR PERFUMADO', 'LUSTRA MOVEIS', 'REMOVEDOR', 'TIRA LIMO', 'RACAO SECA PARA CAES', 'TINTURAS', 'TALCO', 'SHAMPOO', 'SARDINHA', 'SABAO EM PO', 'SABAO', 'REPELENTE', 'REMOVEDOR', 'REFRIGERANTE LIMaO', 'REFRIGERANTE LARANJA', 'REFRIGERANTE COLA', 'PRESUNTO COZIDO', 'PATE', 'PAO DE FORMA', 'OVOS', 'MAMAO PAPAYA', 'MAMAO', 'MACARRAO INSTANTANEO', 'MACARRAO', 'LENCO UMEDECIDO', 'LATA DE ERVILHA', 'KETCHUP', 'FIXADOR', 'ENXAGUANTE BUCAL', 'DETERGENTE', 'DESINFETANTE', 'DESENGORDURANTE', 'DANETTE', 'COXA E SOBRECOXA DE FRANGO', 'BANANA', 'BALDE', 'AMACIANTE', 'ALMONDEGA']",2021-10-12,408,F,Separado,4,B,2021-10
723363,435,2021-10-12,49,47,"['CHUPETA', 'ABACATE', 'ACHOCOLATADO', 'AZEITE', 'BANANA', 'BATATA', 'CEBOLA', 'CENOURA', 'COPA SUINA', 'DANETTE', 'IOGURTE', 'LEITE', 'MAMAO PAPAYA', 'MOLHO BARBECUE', 'PAPINHA INFANTIL', 'QUEIJO MUSSARELA', 'RICOTA', 'SNACKS', 'REFRIGERANTE OUTROS', 'LENCO UMEDECIDO', 'DESENGORDURANTE', 'LIMPA VIDROS', 'LIMPADOR PERFUMADO', 'REMOVEDOR', 'VASSOURA', 'RACAO SECA PARA CAES', 'RACAO SECA PARA GATOS', 'TALCO', 'SHAMPOO', 'SABAO EM PO', 'RACAO SECA PARA CAES', 'PROTETOR SOLAR', 'PRESUNTO COZIDO', 'PATE', 'OVOS', 'MORTADELA', 'MODELADOR', 'LINGUICA', 'LENCO UMEDECIDO', 'LEITE CONDENSADO', 'LATA DE MILHO', 'HAMBUGUER', 'FRALDA', 'FILE DE PEIXE', 'DESINFETANTE', 'AZEITONA', 'ALMONDEGA']",2021-10-12,434,F,Divorciado,0,C,2021-10
723459,622,2021-10-12,2,2,"['PAPEL HIGIENICO', 'CERA']",2021-10-12,621,F,Separado,0,B,2021-10
723485,876,2021-12-16,41,41,"['MORDEDOR', 'ALMONDEGA', 'ARROZ INTEGRAL', 'BISCOITO', 'CENOURA', 'COXA E SOBRECOXA DE FRANGO', 'FEIJAO', 'FILE DE PEIXE', 'HAMBUGUER', 'LIMAO', 'MACARRAO INSTANTANEO', 'PALMITO', 'SALGADINHO', 'REFRIGERANTE LARANJA', 'REFRIGERANTE OUTROS', 'CREME', 'GEL', 'PROTETOR SOLAR', 'AMACIANTE', 'LUSTRA MOVEIS', 'REMOVEDOR', 'ALIMENTO PARA PASSARO', 'RACAO SECA PARA CAES', 'RACAO SECA PARA GATOS', 'REQUEIJAO', 'QUEIJO MUSSARELA', 'PAPEL HIGIENICO', 'PALMITO', 'MACARRAO INSTANTANEO', 'KETCHUP', 'HASTES FLEXIVEIS', 'HAMBUGUER', 'GRANOLA', 'FEIJAO', 'DETERGENTE', 'CENOURA', 'CEBOLA', 'CAFE', 'BISCOITO', 'BANANA', 'AMACIANTE']",2021-12-16,875,F,Divorciado,3,B,2021-12
723513,61,2021-12-16,77,71,"['ABACATE', 'ABACAXI', 'CAFE', 'COGUMELOS', 'COPA SUINA', 'DANETTE', 'DOCE', 'FEIJAO', 'GRANOLA', 'LATA DE ERVILHA', 'MACARRAO', 'MOLHO BARBECUE', 'PRESUNTO COZIDO', 'REQUEIJAO', 'SALGADINHO', 'SARDINHA', 'SNACKS', 'REFRIGERANTE COLA', 'ENXAGUANTE BUCAL', 'FRALDA', 'HIDRATANTE', 'MODELADOR', 'PASTA DE DENTE', 'PROTETOR SOLAR', 'TINTURAS', 'BALDE', 'DESINFETANTE', 'DETERGENTE', 'LIMPA VIDROS', 'LIMPADOR MULTIUSO', 'Sem Nome', 'RODO', 'SABAO EM PO', 'TIRA LIMO', 'TIRA MANCHA', 'RACAO SECA PARA GATOS', 'RACAO UMIDA PARA GATOS', 'UVA', 'TIRA LIMO', 'TINTURAS', 'SNACKS', 'SALGADINHO', 'SABONETE', 'RODO', 'RICOTA', 'REFRIGERANTE GUARANA', 'RACAO UMIDA PARA GATOS', 'QUEIJO DE CABRA', 'PROTETOR SOLAR', 'PRESUNTO COZIDO', 'PRESERVATIVO', 'PATE', 'PAO DE FORMA', 'MACARRAO INSTANTANEO', 'MACARRAO', 'LUSTRA MOVEIS', 'KETCHUP', 'HAMBUGUER', 'GRANOLA', 'FIO DENTAL', 'ESCOVA DE DENTE', 'ENXAGUANTE BUCAL', 'DANETTE', 'CORACAO DE FRANGO', 'COGUMELOS', 'CHA', 'BISCOITO', 'BATATA DOCE', 'BATATA', 'AZEITONA', 'ATUM']",2021-12-16,60,M,Casado ou União Estável,2,B,2021-12
723559,731,2021-12-16,21,20,"['CAFE', 'PATE', 'PRESUNTO COZIDO', 'QUEIJO DE CABRA', 'SALGADINHO', 'SARDINHA', 'MODELADOR', 'PASTA DE DENTE', 'REPELENTE', 'LIMPADOR MULTIUSO', 'RACAO SECA PARA CAES', 'VASSOURA', 'UVA', 'MORTADELA', 'MANGA', 'LATA DE MILHO', 'FIXADOR', 'COPA SUINA', 'CERA', 'AZEITONA']",2021-12-16,730,M,Separado,4,B,2021-12
723578,310,2021-12-16,66,61,"['CHUPETA', 'ABACAXI', 'ALMONDEGA', 'CEBOLA', 'CENOURA', 'CHA', 'DANETTE', 'FILE DE PEIXE', 'LATA DE ERVILHA', 'MACARRAO INSTANTANEO', 'MAMAO PAPAYA', 'MAMAO', 'PAPINHA INFANTIL', 'PATE', 'PRESUNTO COZIDO', 'QUEIJO MUSSARELA', 'UVA', 'REFRIGERANTE COLA', 'GEL', 'LENCO UMEDECIDO', 'SHAMPOO', 'TINTURAS', 'BALDE', 'LIMPA VIDROS', 'LIMPADOR MULTIUSO', 'ODORIZADOR', 'RODO', 'TIRA LIMO', 'ALIMENTO PARA PASSARO', 'RACAO SECA PARA GATOS', 'VASSOURA', 'SALGADINHO', 'SABAO EM PO', 'REFRIGERANTE LARANJA', 'RACAO UMIDA PARA GATOS', 'RACAO UMIDA PARA CAES', 'QUEIJO MUSSARELA', 'QUEIJO DE CABRA', 'PRESUNTO COZIDO', 'PAPEL HIGIENICO', 'PAO DE FORMA', 'MODELADOR', 'MACARRAO INSTANTANEO', 'LUSTRA MOVEIS', 'LIMPA VIDROS', 'LENCO UMEDECIDO', 'KETCHUP', 'HAMBUGUER', 'GRANOLA', 'GEL', 'FIXADOR', 'FILE DE PEIXE', 'DESINFETANTE', 'COXA E SOBRECOXA DE FRANGO', 'COPA SUINA', 'COGUMELOS', 'BALDE', 'AZEITE', 'ARROZ INTEGRAL', 'AMACIANTE', 'ALMONDEGA']",2021-12-16,309,M,Solteiro,3,C,2021-12
723657,38,2021-12-16,6,6,"['MAMAO', 'REFRIGERANTE GUARANA', 'PRESUNTO COZIDO', 'CORACAO DE FRANGO', 'COPA SUINA', 'CAFE']",2021-12-16,37,M,Separado,0,B,2021-12
723688,493,2021-12-16,39,35,"['ABACAXI', 'ARROZ INTEGRAL', 'BISCOITO', 'DANETTE', 'DOCE', 'MAMAO PAPAYA', 'MOLHO BARBECUE', 'OVOS', 'PAO DE FORMA', 'PRESUNTO COZIDO', 'REQUEIJAO', 'SARDINHA', 'FIXADOR', 'REPELENTE', 'INSETICIDA', 'LUSTRA MOVEIS', 'ODORIZADOR', 'Sem Nome', 'REMOVEDOR', 'VASSOURA', 'SHAMPOO', 'SALGADINHO', 'SABONETE', 'REFRIGERANTE GUARANA', 'QUEIJO DE CABRA', 'PRESUNTO COZIDO', 'PRESUNTO COZIDO', 'PASTA DE DENTE', 'MOLHO BARBECUE', 'INSETICIDA', 'HASTES FLEXIVEIS', 'HAMBUGUER', 'FIO DENTAL', 'DANETTE', 'BATATA DOCE']",2021-12-16,492,M,Divorciado,4,B,2021-12
723752,188,2021-12-16,76,68,"['ABACATE', 'ALMONDEGA', 'ATUM', 'BISCOITO', 'BROCOLIS', 'CHA', 'CORACAO DE FRANGO', 'FEIJAO', 'HAMBUGUER', 'LATA DE MILHO', 'LIMAO', 'MAMAO PAPAYA', 'MAMAO', 'MANGA', 'MOLHO BARBECUE', 'OVOS', 'PATE', 'RICOTA', 'TOMATE', 'ENERGETICO', 'REFRIGERANTE GUARANA', 'REFRIGERANTE LIMaO', 'REFRIGERANTE OUTROS', 'CREME', 'ESCOVA DE DENTE', 'FIXADOR', 'FRALDA', 'BALDE', 'INSETICIDA', 'LIMPA VIDROS', 'LIMPADOR MULTIUSO', 'LIMPADOR PERFUMADO', 'ODORIZADOR', 'Sem Nome', 'REMOVEDOR', 'RODO', 'SABAO EM PO', 'VASSOURA', 'RACAO SECA PARA GATOS', 'RACAO UMIDA PARA GATOS', 'TINTURAS', 'RODO', 'REQUEIJAO', 'REMOVEDOR', 'RACAO UMIDA PARA GATOS', 'RACAO SECA PARA CAES', 'QUEIJO MUSSARELA', 'OVOS', 'MORTADELA', 'MORDEDOR', 'MANGA', 'LUSTRA MOVEIS', 'LIMPADOR MULTIUSO', 'LENCO UMEDECIDO', 'HAMBUGUER', 'GRANOLA', 'FIXADOR', 'FIO DENTAL', 'FEIJAO', 'ESCOVA DE DENTE', 'DOCE', 'COPA SUINA', 'COGUMELOS', 'BISCOITO', 'BATATA DOCE', 'BANANA', 'ARROZ INTEGRAL', 'ALMONDEGA']",2021-12-16,187,M,Divorciado,2,B,2021-12
723778,365,2021-12-16,54,46,"['ABACAXI', 'ATUM', 'GRANOLA', 'LEITE CONDENSADO', 'LINGUICA', 'MANGA', 'OVOS', 'REFRIGERANTE COLA', 'REFRIGERANTE OUTROS', 'ENXAGUANTE BUCAL', 'HASTES FLEXIVEIS', 'PROTETOR SOLAR', 'SABONETE', 'AGUA SANITARIA', 'ALCOOL', 'DESINFETANTE', 'INSETICIDA', 'ODORIZADOR', 'Sem Nome', 'REMOVEDOR', 'SABAO', 'TIRA LIMO', 'ALIMENTO PARA PASSARO', 'VASSOURA', 'SABONETE', 'REFRIGERANTE LIMaO', 'RACAO UMIDA PARA CAES', 'PATE', 'PASTA DE DENTE', 'PAO DE FORMA', 'OVOS', 'MORTADELA', 'MOLHO BARBECUE', 'LUSTRA MOVEIS', 'INSETICIDA', 'GRANOLA', 'FILE DE PEIXE', 'ENERGETICO', 'DESINFETANTE', 'CREME', 'CERA', 'BROCOLIS', 'BIFE DE COXAO MOLE', 'BATATA', 'AZEITONA', 'ALMONDEGA']",2021-12-16,364,M,Solteiro,0,A,2021-12
723836,576,2021-12-16,52,48,"['CHUPETA', 'BIFE DE COXAO MOLE', 'CHA', 'COGUMELOS', 'MACARRAO', 'PALMITO', 'PRESUNTO COZIDO', 'SALGADINHO', 'SALGADINHOS DE MILHO', 'REFRIGERANTE COLA', 'CONDICIONADOR', 'FRALDA', 'HIDRATANTE', 'PRESERVATIVO', 'SABONETE', 'DESENGORDURANTE', 'LIMPA VIDROS', 'Sem Nome', 'TIRA MANCHA', 'VASSOURA', 'VASSOURA', 'TIRA MANCHA', 'SABAO EM PO', 'REMOVEDOR', 'REFRIGERANTE OUTROS', 'REFRIGERANTE LARANJA', 'RACAO UMIDA PARA CAES', 'RACAO SECA PARA GATOS', 'QUEIJO MUSSARELA', 'PRESERVATIVO', 'PATE', 'PASTA DE DENTE', 'PAPEL HIGIENICO', 'PALMITO', 'MORTADELA', 'LINGUICA', 'LIMPADOR PERFUMADO', 'LEITE CONDENSADO', 'GEL', 'ENERGETICO', 'CORACAO DE FRANGO', 'COPA SUINA', 'CERA', 'CENOURA', 'CEBOLA', 'BATATA', 'BALDE', 'ARROZ']",2021-12-16,575,M,Separado,0,B,2021-12
